date,SM,RDIB
2016-08-16,3.4229812453558415,2.63834278867739
2016-08-17,3.431041162332325,2.63834278867739
2016-08-18,3.4810865453730364,2.63834278867739
2016-08-19,3.480540991623822,2.63834278867739
2016-08-22,3.4728718222906436,2.63834278867739
2016-08-23,3.5138147883204645,2.63834278867739
2016-08-24,3.492205303987284,2.63834278867739
2016-08-25,3.5037351273849375,2.63834278867739
2016-08-26,3.5087876577445103,2.63834278867739
2016-08-29,3.511172080651977,2.6100697927420065
2016-08-30,3.5235325273045,2.6100697927420065
2016-08-31,3.5135508316084905,2.6100697927420065
2016-09-01,3.505067217630888,2.6100697927420065
2016-09-02,3.538835640105916,2.6100697927420065
2016-09-06,3.54371432483657,2.784393767689544
2016-09-07,3.5140786753806554,2.785011242238338
2016-09-08,3.5266640538700256,2.785011242238338
2016-09-09,3.4651433819470365,2.785011242238338
2016-09-12,3.472046626258725,2.785011242238338
2016-09-13,3.4069575958849017,2.7868613815264998
2016-09-14,3.36864102600103,2.8326249356838407
2016-09-15,3.394248691271517,2.8326249356838407
2016-09-16,3.4119378317542375,2.6567569067146595
2016-09-19,3.4215351135061867,2.6567569067146595
2016-09-20,3.382881533279646,2.6567569067146595
2016-09-21,3.4424437944306425,2.6567569067146595
2016-09-22,3.4654204286304835,2.6567569067146595
2016-09-23,3.4218245072276403,2.6567569067146595
2016-09-26,3.4090112859143606,2.6567569067146595
2016-09-27,3.3649724190149977,2.6567569067146595
2016-09-28,3.4767137589589985,2.6567569067146595
2016-09-29,3.5551750385903866,2.6567569067146595
2016-09-30,3.5318615707697547,2.70805020110221
2016-10-03,3.5403788502877744,2.711377991194885
2016-10-04,3.527445405649276,2.760009940032921
2016-10-05,3.569505893527808,2.760009940032921
2016-10-06,3.571002526385768,2.760009940032921
2016-10-07,3.5508608585701005,2.760009940032921
2016-10-10,3.599263407055361,2.760009940032921
2016-10-11,3.5853556557383004,2.760009940032921
2016-10-12,3.571500906658982,2.760009940032921
2016-10-13,3.571500906658982,2.760009940032921
2016-10-14,3.540121813916354,2.760009940032921
2016-10-17,3.5354838257002696,2.760009940032921
2016-10-18,3.5442264887389343,2.760009940032921
2016-10-19,3.5873193284367044,2.760009940032921
2016-10-20,3.5828901873391024,2.760009940032921
2016-10-21,3.5533585117329003,2.760009940032921
2016-10-24,3.5022924551359287,2.760009940032921
2016-10-25,3.463317635299588,2.760009940032921
2016-10-26,3.423051350713502,2.760009940032921
2016-10-27,3.4459356445461156,2.760009940032921
2016-10-28,3.4239190297270126,2.760009940032921
2016-10-31,3.3957729325306802,2.760009940032921
2016-11-01,3.4291093527961847,2.760009940032921
2016-11-02,3.3600548499281135,2.760009940032921
2016-11-03,3.337617012372683,2.760009940032921
2016-11-04,3.3046170613718053,2.760009940032921
2016-11-07,3.3226937317719165,2.760009940032921
2016-11-08,3.324611277898225,2.72785282839839
2016-11-09,3.367117676769856,2.72785282839839
2016-11-10,3.3683409185118585,2.72785282839839
2016-11-11,3.3398206965632613,2.72785282839839
2016-11-14,3.3575864747141857,2.72785282839839
2016-11-15,3.424497064423209,2.72785282839839
2016-11-16,3.4213137308143824,2.72785282839839
2016-11-17,3.404948666583185,2.72785282839839
2016-11-18,3.4354167131570366,2.72785282839839
2016-11-21,3.4861239541674762,2.72785282839839
2016-11-22,3.4613702150155894,2.72785282839839
2016-11-23,3.4669242420667263,2.72785282839839
2016-11-25,3.452419106298819,2.72785282839839
2016-11-28,3.379887689158477,2.72785282839839
2016-11-29,3.343273847066076,2.72785282839839
2016-11-30,3.5657277215622267,2.72785282839839
2016-12-01,3.573474855147596,2.72785282839839
2016-12-02,3.54134865740246,2.72785282839839
2016-12-05,3.515569336306546,2.72785282839839
2016-12-06,3.4974692946619097,2.72785282839839
2016-12-07,3.4481955325153666,2.72785282839839
2016-12-08,3.438270596372442,2.72785282839839
2016-12-09,3.4809489460222056,2.72785282839839
2016-12-12,3.4836759725280184,2.72785282839839
2016-12-13,3.5004195448898296,2.72785282839839
2016-12-14,3.4490416755611197,2.72785282839839
2016-12-15,3.4302591085990666,2.7880929087757464
2016-12-16,3.4479133256536523,2.7880929087757464
2016-12-19,3.4680313553814623,2.7880929087757464
2016-12-20,3.455224944278669,2.9014215940827497
2016-12-21,3.438840396955708,2.9014215940827497
2016-12-22,3.4481955325153666,2.9014215940827497
2016-12-23,3.4490416755611197,2.9381031607173544
2016-12-27,3.4532616846385142,2.9381031607173544
2016-12-28,3.4391251755445182,2.9381031607173544
2016-12-29,3.427382236649532,2.938108457313497
2016-12-30,3.420733852571278,2.938108457313497
2017-01-03,3.4154997609492104,2.938108457313497
2017-01-04,3.4532616846385142,2.938108457313497
2017-01-05,3.4660931019715058,2.938108457313497
2017-01-06,3.4571843570815157,2.938108457313497
2017-01-09,3.4210238337268106,2.938108457313497
2017-01-10,3.4025887834835262,2.938108457313497
2017-01-11,3.423051350713502,2.938108457313497
2017-01-12,3.4140409714839675,2.938108457313497
2017-01-13,3.38169873704316,2.938108457313497
2017-01-17,3.3628245085663617,2.938108457313497
2017-01-18,3.3429604165677955,2.938108457313497
2017-01-19,3.358512829574626,2.938108457313497
2017-01-20,3.3538724500200656,2.938108457313497
2017-01-23,3.32429194211503,2.917770732084279
2017-01-24,3.3448395276756964,2.917770732084279
2017-01-25,3.353562324414278,2.917770732084279
2017-01-26,3.3918998456093568,2.917770732084279
2017-01-27,3.4184109711565447,2.917770732084279
2017-01-30,3.383807489142142,2.834389123145228
2017-01-31,3.2984089055063985,2.834389123145228
2017-02-01,3.2765392466166317,2.834389123145228
2017-02-02,3.2931509242828123,2.834389123145228
2017-02-03,3.275198314468815,3.012589390620414
2017-02-06,3.238644287427831,3.012589390620414
2017-02-07,3.2143430387454943,3.012589390620414
2017-02-08,3.218256938065265,3.012589390620414
2017-02-09,3.2175464584640987,3.012589390620414
2017-02-10,3.247305349712095,2.8183982582710754
2017-02-13,3.227095602643144,2.8183982582710754
2017-02-14,3.2164797916959413,2.8183982582710754
2017-02-15,3.1992565457111235,2.8183982582710754
2017-02-16,3.1802570702855,2.8183982582710754
2017-02-17,3.175820833807524,2.8183982582710754
2017-02-21,3.2253341084390623,2.8183982582710754
2017-02-22,3.1981701794985393,2.8183982582710754
2017-02-23,3.144203597286476,2.8183982582710754
2017-02-24,3.1056098386080513,2.8183982582710754
2017-02-27,3.1119490040524167,2.8183982582710754
2017-02-28,3.085131307266735,2.8183982582710754
2017-03-01,3.1245080388301467,2.806386101823072
2017-03-02,3.1020263189493087,2.9019708937395166
2017-03-03,3.0745276190054036,2.9019708937395166
2017-03-06,3.0980295110664526,2.9019708937395166
2017-03-07,3.090391282979259,2.9019708937395166
2017-03-08,2.992090356086045,2.790551422613954
2017-03-09,2.993869715985047,2.790551422613954
2017-03-10,2.9894153656358458,2.790551422613954
2017-03-13,2.967297560386728,2.830267833826459
2017-03-14,2.9423424761073207,2.830267833826459
2017-03-15,2.980446695653448,2.830267833826459
2017-03-16,2.949801718153273,2.830267833826459
2017-03-17,2.937652035988606,2.851861903134289
2017-03-20,2.952121366609503,2.894347178762312
2017-03-21,2.9129006534520436,2.894347178762312
2017-03-22,2.9153073934852203,2.894347178762312
2017-03-23,2.9291534012696383,2.894347178762312
2017-03-24,2.915788047181845,2.894347178762312
2017-03-27,2.9677538688576046,2.916689066213538
2017-03-28,3.01845392161559,2.916689066213538
2017-03-29,3.0390555086088633,2.916689066213538
2017-03-30,3.0309513908905337,2.916689066213538
2017-03-31,3.0592412234305435,2.916689066213538
2017-04-03,3.0487786881489014,2.916689066213538
2017-04-04,3.0579914836298947,2.916689066213538
2017-04-05,3.0114913173390887,2.916689066213538
2017-04-06,3.0296657682574883,2.8425810940598164
2017-04-07,3.0167178100694625,2.8903717578961645
2017-04-10,3.044140265328665,2.8903717578961645
2017-04-11,3.0416011188091447,2.8903717578961645
2017-04-12,3.024075558042379,2.8903717578961645
2017-04-13,3.006676250033239,2.8903717578961645
2017-04-17,3.02364424468802,2.8903717578961645
2017-04-18,3.0145434234792754,2.8903717578961645
2017-04-19,2.9604278287648134,2.8903717578961645
2017-04-20,2.946512947475009,2.8903717578961645
2017-04-21,2.9511727881517156,2.8903717578961645
2017-04-24,2.968684756408031,2.8903717578961645
2017-04-25,3.020320614318001,2.8903717578961645
2017-04-26,3.0159727813831623,2.8903717578961645
2017-04-27,3.005019769359745,2.8903717578961645
2017-04-28,3.000162175354197,2.8903717578961645
2017-05-01,2.99838991082548,2.8903717578961645
2017-05-02,2.9777798623077665,2.8903717578961645
2017-05-03,2.9488455820779182,2.8903717578961645
2017-05-04,2.8798859945530455,2.8903717578961645
2017-05-05,2.9352399300202734,2.8903717578961645
2017-05-08,2.966397995753198,2.8903717578961645
2017-05-09,2.9576602993218364,2.8903717578961645
2017-05-10,2.9576602993218364,2.8903717578961645
2017-05-11,2.9399524740842895,2.8903717578961645
2017-05-12,2.9408923237814877,2.8903717578961645
2017-05-15,2.9571982988522714,2.8903717578961645
2017-05-16,2.9147190476770652,2.8903717578961645
2017-05-17,2.9224040038463768,2.8903717578961645
2017-05-18,2.909885785490454,2.8903717578961645
2017-05-19,2.947913181079287,2.8903717578961645
2017-05-22,2.906002285464099,2.8903717578961645
2017-05-23,2.913271520279797,2.8903717578961645
2017-05-24,2.901615244545574,2.8903717578961645
2017-05-25,2.847927910944173,2.8903717578961645
2017-05-26,2.8191677587684185,2.8903717578961645
2017-05-30,2.7362473512663557,2.8903717578961645
2017-05-31,2.714101924118129,2.8903717578961645
2017-06-01,2.705817853079768,2.8903717578961645
2017-06-02,2.7269826642683133,2.8903717578961645
2017-06-05,2.7663376146209977,2.8903717578961645
2017-06-06,2.8302467431025766,2.8903717578961645
2017-06-07,2.7004559099325633,2.8903717578961645
2017-06-08,2.680545749974191,2.8903717578961645
2017-06-09,2.748847747074002,2.8903717578961645
2017-06-12,2.7516894653853976,2.8903717578961645
2017-06-13,2.854094425856903,2.8903717578961645
2017-06-14,2.73393921406487,2.8903717578961645
2017-06-15,2.655868371880965,2.8903717578961645
2017-06-16,2.629925759128896,2.8903717578961645
2017-06-19,2.6344029012421983,2.8903717578961645
2017-06-20,2.63631555722583,2.8903717578961645
2017-06-21,2.5484931971688716,2.8903717578961645
2017-06-22,2.5288296422562997,2.8903717578961645
2017-06-23,2.579307001020776,2.8903717578961645
2017-06-26,2.6091996286119294,2.8903717578961645
2017-06-27,2.6170223542967324,2.8903717578961645
2017-06-28,2.6344029012421983,2.8903717578961645
2017-06-29,2.6546183717199705,2.8903717578961645
2017-06-30,2.6878317567084826,2.8903717578961645
2017-07-03,2.746568543804952,2.8903717578961645
2017-07-05,2.6811549488956143,2.8903717578961645
2017-07-06,2.636952297145357,2.8903717578961645
2017-07-07,2.6072343479297553,2.944444242310485
2017-07-10,2.6445617187671084,2.944444242310485
2017-07-11,2.6664307565017538,2.944444242310485
2017-07-12,2.6932616343019555,2.9444389791664403
2017-07-13,2.727564228692141,2.9444389791664403
2017-07-14,2.71997738168325,2.9444389791664403
2017-07-17,2.730466988352528,2.9444389791664403
2017-07-18,2.722317932777692,2.9444389791664403
2017-07-19,2.789009307277424,2.9444389791664403
2017-07-20,2.7391250510963734,2.9444389791664403
2017-07-21,2.7350939486026324,2.9444389791664403
2017-07-24,2.684802369354345,2.9444389791664403
2017-07-25,2.755654353043452,2.9444389791664403
2017-07-26,2.7668967423954665,2.9444389791664403
2017-07-27,2.7708019077496413,2.9444389791664403
2017-07-28,2.777461199836446,2.9444389791664403
2017-07-31,2.738550173242895,2.9444389791664403
2017-08-01,2.7252359389358416,2.9444389791664403
2017-08-02,2.670132179606652,2.94706710157271
2017-08-03,2.6124665377600045,2.94706710157271
2017-08-04,2.607889870731718,2.94706710157271
2017-08-07,2.551964217656846,2.94706710157271
2017-08-08,2.571861958174565,2.94706710157271
2017-08-09,2.571182379488142,2.94706710157271
2017-08-10,2.555423231831532,2.94706710157271
2017-08-11,2.5491883657742638,2.94706710157271
2017-08-14,2.543613438443396,2.94706710157271
2017-08-15,2.543613438443396,2.94706710157271
2017-08-16,2.4993204841737406,2.94706710157271
2017-08-17,2.475668235987407,2.995732273553991
2017-08-18,2.512383079198003,2.995732273553991
2017-08-21,2.4890413921970924,2.995732273553991
2017-08-22,2.4741712297219305,2.995732273553991
2017-08-23,2.4934596615368,2.995732273553991
2017-08-24,2.487564287056165,2.995732273553991
2017-08-25,2.4883031123565535,2.995732273553991
2017-08-28,2.460596360633126,2.995732273553991
2017-08-29,2.4352201431323897,2.995732273553991
2017-08-30,2.431318460466838,2.995732273553991
2017-08-31,2.4749200129831124,3.045474365448805
2017-09-01,2.5029661316706293,3.045474365448805
2017-09-05,2.480890179969566,3.045474365448805
2017-09-06,2.5394117515877603,3.0452840523832387
2017-09-07,2.5457076800435514,3.045474365448805
2017-09-08,2.495661497293878,3.045474365448805
2017-09-11,2.512383079198003,3.1144038032714896
2017-09-12,2.5698218350625073,3.1144038032714896
2017-09-13,2.635678411617408,3.1144038032714896
2017-09-14,2.6375886318779864,3.1144038032714896
2017-09-15,2.629925759128896,3.1144038032714896
2017-09-18,2.66951622640049,3.1144038032714896
2017-09-19,2.6470853794160276,3.1144038032714896
2017-09-20,2.6896449938301,3.1144038032714896
2017-09-21,2.6884365344702394,3.1144038032714896
2017-09-22,2.6926597685007083,3.1144038032714896
2017-09-25,2.7573487900526494,3.1144038032714896
2017-09-26,2.814914695472851,3.1144038032714896
2017-09-27,2.814914695472851,3.1144038032714896
2017-09-28,2.7944618834893045,3.1144038032714896
2017-09-29,2.758476821755553,3.1144038032714896
2017-10-02,2.755654353043452,3.1144038032714896
2017-10-03,2.7724708928356696,3.1144038032714896
2017-10-04,2.769687701507815,3.1144038032714896
2017-10-05,2.7939179618013843,3.1144038032714896
2017-10-06,2.7146910257609864,3.1144038032714896
2017-10-09,2.7368235541048778,3.1144038032714896
2017-10-10,2.7663376146209977,3.1144038032714896
2017-10-11,2.813315121686973,3.1144038032714896
2017-10-12,2.8074280294864833,3.1144038032714896
2017-10-13,2.829196874235321,3.1144038032714896
2017-10-16,2.8401659056080213,3.1144038032714896
2017-10-17,2.833389752495332,3.1144038032714896
2017-10-18,2.806891116722666,3.1144038032714896
2017-10-19,2.789009307277424,3.1144038032714896
2017-10-20,2.79828631787889,3.1144038032714896
2017-10-23,2.764590779927703,3.1144038032714896
2017-10-24,2.7768745748137644,3.1144038032714896
2017-10-25,2.7832360953686166,3.1144038032714896
2017-10-26,2.769075092378175,3.1144038032714896
2017-10-27,2.8397816326482905,3.091042453358316
2017-10-30,2.8895886745997914,3.091042453358316
2017-10-31,2.9455068551154837,3.091042453358316
2017-11-01,2.9709653001863003,3.091042453358316
2017-11-02,2.957159282461877,3.091042453358316
2017-11-03,2.96776090284574,3.091042453358316
2017-11-06,2.998907631843482,3.091042453358316
2017-11-07,2.9686774931934123,3.091042453358316
2017-11-08,2.9160089980390698,3.091042453358316
2017-11-09,2.98277824990983,3.091042453358316
2017-11-10,2.968219303034236,3.091042453358316
2017-11-13,2.9227462708770577,3.091042453358316
2017-11-14,2.8639784373509722,3.091042453358316
2017-11-15,2.857855969245158,3.091042453358316
2017-11-16,2.859390104040298,3.091042453358316
2017-11-17,2.895520476467235,3.091042453358316
2017-11-20,2.8851166174519745,3.091042453358316
2017-11-21,2.8836214763848655,3.091042453358316
2017-11-22,2.9322928827592962,3.091042453358316
2017-11-24,2.92800818208408,3.091042453358316
2017-11-27,2.8527251216606473,3.091042453358316
2017-11-28,2.8345569603699965,2.997730276216664
2017-11-29,2.8429033833661244,3.1420077394115595
2017-11-30,2.9126232632446007,3.1419947805322432
2017-12-01,2.9908754601418366,3.1419947805322432
2017-12-04,2.9944532814922327,3.1420077394115595
2017-12-05,2.9705081573189536,3.1419947805322432
2017-12-06,2.9534452577629,3.1419947805322432
2017-12-07,2.96776090284574,3.1419947805322432
2017-12-08,2.968219303034236,3.075005454448499
2017-12-11,2.9727917847110534,3.1419947805322432
2017-12-12,2.9557681391800195,3.1419947805322432
2017-12-13,2.8950275013556035,3.1419947805322432
2017-12-14,2.864995214255346,3.1419947805322432
2017-12-15,2.8475678126571116,3.1419947805322432
2017-12-18,2.8935471161834405,3.1419947805322432
2017-12-19,2.898964514312184,3.1419947805322432
2017-12-20,2.933242550446338,3.1419947805322432
2017-12-21,2.973703777477684,3.054001181677967
2017-12-22,2.970050805381555,3.0204248861443626
2017-12-26,3.01827443433063,3.0204248861443626
2017-12-27,2.9971282719396632,3.0204248861443626
2017-12-28,3.002899653112702,3.0978374964911444
2017-12-29,2.980064544040133,3.1354942159291497
2018-01-02,3.032127469719949,3.1354942159291497
2018-01-03,3.0671891392577275,3.1354942159291497
2018-01-04,3.074221226148876,3.1354942159291497
2018-01-05,3.0696767027277887,3.1354942159291497
2018-01-08,3.1082601687695353,3.1354942159291497
2018-01-09,3.1496238492180932,3.1354942159291497
2018-01-10,3.1771467929138364,3.1354942159291497
2018-01-11,3.1700558880379672,3.1354942159291497
2018-01-12,3.175285634735764,3.1354942159291497
2018-01-16,3.1651750824048075,3.1354942159291497
2018-01-17,3.1670551355966245,3.1354942159291497
2018-01-18,3.131494133752758,3.1354942159291497
2018-01-19,3.1169869199061067,3.184284380098582
2018-01-22,3.1621596259149523,3.184284380098582
2018-01-23,3.1519148009673272,3.184284380098582
2018-01-24,3.1561012961391905,3.184284380098582
2018-01-25,3.136154336362576,3.184284380098582
2018-01-26,3.1205351199619322,3.184284380098582
2018-01-29,3.107861683008173,3.239462458476589
2018-01-30,3.032127469719949,3.239360572408637
2018-01-31,3.0359893067440438,3.319987326236612
2018-02-01,3.059270781566944,3.319987326236612
2018-02-02,3.023058092076025,3.319987326236612
2018-02-05,2.9886328039020884,3.319987326236612
2018-02-06,3.0234918374715436,3.319987326236612
2018-02-07,2.9886328039020884,3.319987326236612
2018-02-08,2.9227462708770577,3.319987326236612
2018-02-09,2.8979817132509633,3.319987326236612
2018-02-12,2.9553039943614334,3.319987326236612
2018-02-13,2.9043527223020402,3.319987326236612
2018-02-14,2.9501841321144346,3.319987326236612
2018-02-15,2.9608595642021416,3.319987326236612
2018-02-16,2.969593244172517,3.319987326236612
2018-02-20,2.9691354735053754,3.319987326236612
2018-02-21,2.94409939534596,3.319987326236612
2018-02-22,2.846015419070573,3.319987326236612
2018-02-23,2.8851166174519745,3.319987326236612
2018-02-26,2.9028860879681138,3.319987326236612
2018-02-27,2.8392603920872617,3.319987326236612
2018-02-28,2.7944767894618505,3.319987326236612
2018-03-01,2.7928396813180405,3.319987326236612
2018-03-02,2.821374591780944,3.319987326236612
2018-03-05,2.8491178000526762,3.319987326236612
2018-03-06,2.78791221446382,3.319987326236612
2018-03-07,2.758956962213398,3.319987326236612
2018-03-08,2.7561281060117357,3.319987326236612
2018-03-09,2.7824086232445246,3.319987326236612
2018-03-12,2.7933856818741623,3.319987326236612
2018-03-13,2.791199888655709,3.319987326236612
2018-03-14,2.770193035478731,3.319987326236612
2018-03-15,2.751015910839806,3.319987326236612
2018-03-16,2.7707515387011195,3.319987326236612
2018-03-19,2.7314638216332656,3.319987326236612
2018-03-20,2.7424370764093235,3.319987326236612
2018-03-21,2.825083205303458,3.319987326236612
2018-03-22,2.809628594477901,3.319987326236612
2018-03-23,2.8074780560161767,3.319987326236612
2018-03-26,2.806939697998495,3.319987326236612
2018-03-27,2.796655439559542,3.319987326236612
2018-03-28,2.7447319712824862,3.319987326236612
2018-03-29,2.777429359845298,3.319987326236612
2018-04-02,2.6881464592057216,3.319987326236612
2018-04-03,2.7061757937177657,3.319987326236612
2018-04-04,2.7320443731698565,3.319987326236612
2018-04-05,2.7901051977972933,3.319987326236612
2018-04-06,2.7718676102510162,3.319987326236612
2018-04-09,2.7606504427153786,3.319987326236612
2018-04-10,2.844979149548513,3.319987326236612
2018-04-11,2.881624471229333,3.319987326236612
2018-04-12,2.896013208679671,3.319987326236612
2018-04-13,2.920345309338511,3.319987326236612
2018-04-16,2.910683398428135,3.319987326236612
2018-04-17,2.9208259630391393,3.319987326236612
2018-04-18,2.9654657446189803,3.319987326236612
2018-04-19,2.96776090284574,3.319987326236612
2018-04-20,2.9836811845077915,3.319987326236612
2018-04-23,2.992665970919391,3.319987326236612
2018-04-24,3.013467783172022,3.319987326236612
2018-04-25,3.032986945492067,3.319987326236612
2018-04-26,3.0406891658583604,3.319987326236612
2018-04-27,3.0411162425214813,3.319987326236612
2018-04-30,3.063494208212296,3.319987326236612
2018-05-01,3.0462269861834925,3.319987326236612
2018-05-02,3.060148324706482,3.319987326236612
2018-05-03,3.026058956540416,3.319987326236612
2018-05-04,3.050888999292355,3.319987326236612
2018-05-07,3.0542659548017146,3.0007198150650303
2018-05-08,3.0759425017351836,3.0007198150650303
2018-05-09,3.0951385169425367,3.039749158970765
2018-05-10,3.1099952447308903,3.039749158970765
2018-05-11,3.0918970230187184,3.091042453358316
2018-05-14,3.099578483871514,3.091042453358316
2018-05-15,3.11397297471887,3.091042453358316
2018-05-16,3.124634477481347,3.091042453358316
2018-05-17,3.16467061734426,3.091042453358316
2018-05-18,3.169939730025806,3.091042453358316
2018-05-21,3.190007293076504,3.091042453358316
2018-05-22,3.1691886973185635,3.2939832973550063
2018-05-23,3.166555632040882,3.2939832973550063
2018-05-24,3.141382678116986,3.2939832973550063
2018-05-25,3.092302784843189,3.2939832973550063
2018-05-29,3.1175394536337233,3.261935314328648
2018-05-30,3.168437100141435,3.2465960447486895
2018-05-31,3.1532852951225028,3.261935314328648
2018-06-01,3.031247035621623,3.279782759771722
2018-06-04,2.9485776240277946,3.2480462021679806
2018-06-05,2.9772037707491577,3.2607852279454104
2018-06-06,2.9916640317488623,3.2607852279454104
2018-06-07,3.0567912086662803,3.2607852279454104
2018-06-08,3.060148324706482,3.2752561583043085
2018-06-11,3.070567256214734,3.2752561583043085
2018-06-12,3.0983695375236326,3.239462458476589
2018-06-13,3.099578483871514,3.254242968705492
2018-06-14,3.0833377696228403,3.263849190510932
2018-06-15,3.033400816338861,3.2445435716167785
2018-06-18,3.074291655301836,3.2445435716167785
2018-06-19,3.089052070887936,3.2445435716167785
2018-06-20,3.1119860875155587,3.2445435716167785
2018-06-21,3.0622408134344328,3.260017768199376
2018-06-22,3.126988342830615,3.2607852279454104
2018-06-25,3.1019920007329294,3.258096538021482
2018-06-26,3.1308991808200024,3.250374491927572
2018-06-27,3.169939730025806,3.255400599550573
2018-06-28,3.1529035428740464,3.2665224783355535
2018-06-29,3.1336276954761817,3.2665224783355535
2018-07-02,3.11317869349944,3.263849190510932
2018-07-03,3.1336276954761817,3.263849190510932
2018-07-05,3.1394495632670694,3.2726061472891685
2018-07-06,3.1766737622085035,3.2767673032839784
